departure_station,arrival_station,count,avg_count
001 Rue Jules Ferry - Gare Saint-Roch,001 Rue Jules Ferry - Gare Saint-Roch,24,0.032520325203252036
001 Rue Jules Ferry - Gare Saint-Roch,002 Com̩die,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,004 H̫tel de Ville,4,0.005420054200542005
001 Rue Jules Ferry - Gare Saint-Roch,005 Corum,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,006 Place Albert 1er - St Charles,7,0.009485094850948509
001 Rue Jules Ferry - Gare Saint-Roch,009 Observatoire,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,011 Plan Cabanes,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,012 Boutonnet,8,0.01084010840108401
001 Rue Jules Ferry - Gare Saint-Roch,016 Antigone centre,8,0.01084010840108401
001 Rue Jules Ferry - Gare Saint-Roch,017 M̩diath̬que Emile Zola,10,0.013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,021 Port Marianne,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,023 Les Arceaux,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,025 Nouveau Saint-Roch,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,028 Saint-Denis,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,029 Richter,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,030 Charles Flahault,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,031 Voltaire,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,033 Garcia Lorca,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,034 Vert Bois,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,035 Malbosc,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,036 Occitanie,7,0.009485094850948509
001 Rue Jules Ferry - Gare Saint-Roch,037 FacdesSciences,4,0.005420054200542005
001 Rue Jules Ferry - Gare Saint-Roch,038 Fac de Lettres,7,0.009485094850948509
001 Rue Jules Ferry - Gare Saint-Roch,039 Aiguelongue,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,042 Marie Caizergues,5,0.006775067750677507
001 Rue Jules Ferry - Gare Saint-Roch,043 Sabines,4,0.005420054200542005
001 Rue Jules Ferry - Gare Saint-Roch,049 Tonnelles,3,0.0040650406504065045
001 Rue Jules Ferry - Gare Saint-Roch,050 Parvis Jules Ferry - Gare Saint-Roch,2,0.0027100271002710027
001 Rue Jules Ferry - Gare Saint-Roch,051 Pont de Lattes - Gare Saint-Roch,6,0.008130081300813009
001 Rue Jules Ferry - Gare Saint-Roch,057 Saint-Guilhem - Courreau,1,0.0013550135501355014
001 Rue Jules Ferry - Gare Saint-Roch,061 Jean de Beins,1,0.0013550135501355014
002 Com̩die,001 Rue Jules Ferry - Gare Saint-Roch,2,0.0027100271002710027
002 Com̩die,002 Com̩die,56,0.07588075880758807
002 Com̩die,004 H̫tel de Ville,2,0.0027100271002710027
002 Com̩die,005 Corum,2,0.0027100271002710027
002 Com̩die,006 Place Albert 1er - St Charles,5,0.006775067750677507
002 Com̩die,007 Foch,1,0.0013550135501355014
002 Com̩die,010 Rondelet,1,0.0013550135501355014
002 Com̩die,011 Plan Cabanes,2,0.0027100271002710027
002 Com̩die,012 Boutonnet,15,0.02032520325203252
002 Com̩die,013 Emile Combes,1,0.0013550135501355014
002 Com̩die,014 Beaux-Arts,2,0.0027100271002710027
002 Com̩die,016 Antigone centre,1,0.0013550135501355014
002 Com̩die,017 M̩diath̬que Emile Zola,8,0.01084010840108401
002 Com̩die,018 Nombre d'Or,1,0.0013550135501355014
002 Com̩die,019 Louis Blanc,6,0.008130081300813009
002 Com̩die,020 Gambetta,1,0.0013550135501355014
002 Com̩die,021 Port Marianne,4,0.005420054200542005
002 Com̩die,022 Clemenceau,1,0.0013550135501355014
002 Com̩die,024 Cit̩ Mion,1,0.0013550135501355014
002 Com̩die,026 Renouvier,1,0.0013550135501355014
002 Com̩die,027 Odysseum,6,0.008130081300813009
002 Com̩die,028 Saint-Denis,2,0.0027100271002710027
002 Com̩die,030 Charles Flahault,4,0.005420054200542005
002 Com̩die,031 Voltaire,1,0.0013550135501355014
002 Com̩die,032 Pr̩s d'Ar̬nes,2,0.0027100271002710027
002 Com̩die,035 Malbosc,4,0.005420054200542005
002 Com̩die,036 Occitanie,17,0.023035230352303523
002 Com̩die,037 FacdesSciences,7,0.009485094850948509
002 Com̩die,038 Fac de Lettres,8,0.01084010840108401
002 Com̩die,039 Aiguelongue,2,0.0027100271002710027
002 Com̩die,041 Eurom̩decine,3,0.0040650406504065045
002 Com̩die,042 Marie Caizergues,7,0.009485094850948509
002 Com̩die,043 Sabines,2,0.0027100271002710027
002 Com̩die,044 Celleneuve,1,0.0013550135501355014
002 Com̩die,046 P̬re Soulas,2,0.0027100271002710027
002 Com̩die,049 Tonnelles,1,0.0013550135501355014
002 Com̩die,050 Parvis Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
002 Com̩die,054 Providence - Ovalie,1,0.0013550135501355014
002 Com̩die,057 Saint-Guilhem - Courreau,4,0.005420054200542005
003 Esplanade,002 Com̩die,1,0.0013550135501355014
003 Esplanade,003 Esplanade,19,0.025745257452574527
003 Esplanade,004 H̫tel de Ville,2,0.0027100271002710027
003 Esplanade,005 Corum,4,0.005420054200542005
003 Esplanade,006 Place Albert 1er - St Charles,7,0.009485094850948509
003 Esplanade,012 Boutonnet,3,0.0040650406504065045
003 Esplanade,014 Beaux-Arts,1,0.0013550135501355014
003 Esplanade,016 Antigone centre,1,0.0013550135501355014
003 Esplanade,018 Nombre d'Or,1,0.0013550135501355014
003 Esplanade,019 Louis Blanc,2,0.0027100271002710027
003 Esplanade,021 Port Marianne,1,0.0013550135501355014
003 Esplanade,023 Les Arceaux,1,0.0013550135501355014
003 Esplanade,027 Odysseum,1,0.0013550135501355014
003 Esplanade,030 Charles Flahault,1,0.0013550135501355014
003 Esplanade,035 Malbosc,1,0.0013550135501355014
003 Esplanade,036 Occitanie,8,0.01084010840108401
003 Esplanade,037 FacdesSciences,2,0.0027100271002710027
003 Esplanade,041 Eurom̩decine,1,0.0013550135501355014
003 Esplanade,042 Marie Caizergues,2,0.0027100271002710027
003 Esplanade,044 Celleneuve,2,0.0027100271002710027
003 Esplanade,046 P̬re Soulas,1,0.0013550135501355014
003 Esplanade,047 Place Viala,1,0.0013550135501355014
003 Esplanade,050 Parvis Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
003 Esplanade,055 P̩rols Etang de l'Or,1,0.0013550135501355014
003 Esplanade,056 Albert 1er - Cath̩drale,1,0.0013550135501355014
004 H̫tel de Ville,001 Rue Jules Ferry - Gare Saint-Roch,2,0.0027100271002710027
004 H̫tel de Ville,004 H̫tel de Ville,18,0.024390243902439025
004 H̫tel de Ville,005 Corum,1,0.0013550135501355014
004 H̫tel de Ville,011 Plan Cabanes,2,0.0027100271002710027
004 H̫tel de Ville,014 Beaux-Arts,1,0.0013550135501355014
004 H̫tel de Ville,016 Antigone centre,2,0.0027100271002710027
004 H̫tel de Ville,019 Louis Blanc,4,0.005420054200542005
004 H̫tel de Ville,020 Gambetta,1,0.0013550135501355014
004 H̫tel de Ville,029 Richter,4,0.005420054200542005
004 H̫tel de Ville,032 Pr̩s d'Ar̬nes,6,0.008130081300813009
004 H̫tel de Ville,033 Garcia Lorca,5,0.006775067750677507
004 H̫tel de Ville,039 Aiguelongue,1,0.0013550135501355014
004 H̫tel de Ville,043 Sabines,1,0.0013550135501355014
004 H̫tel de Ville,045 Jardin de la Lironde,1,0.0013550135501355014
004 H̫tel de Ville,051 Pont de Lattes - Gare Saint-Roch,2,0.0027100271002710027
004 H̫tel de Ville,053 Deux Ponts - Gare Saint-Roch,4,0.005420054200542005
004 H̫tel de Ville,057 Saint-Guilhem - Courreau,2,0.0027100271002710027
005 Corum,004 H̫tel de Ville,5,0.006775067750677507
005 Corum,005 Corum,45,0.06097560975609756
005 Corum,006 Place Albert 1er - St Charles,14,0.018970189701897018
005 Corum,009 Observatoire,1,0.0013550135501355014
005 Corum,011 Plan Cabanes,2,0.0027100271002710027
005 Corum,012 Boutonnet,20,0.02710027100271003
005 Corum,014 Beaux-Arts,4,0.005420054200542005
005 Corum,015 Les Aubes,2,0.0027100271002710027
005 Corum,017 M̩diath̬que Emile Zola,1,0.0013550135501355014
005 Corum,019 Louis Blanc,6,0.008130081300813009
005 Corum,020 Gambetta,2,0.0027100271002710027
005 Corum,021 Port Marianne,1,0.0013550135501355014
005 Corum,023 Les Arceaux,3,0.0040650406504065045
005 Corum,030 Charles Flahault,1,0.0013550135501355014
005 Corum,031 Voltaire,2,0.0027100271002710027
005 Corum,034 Vert Bois,10,0.013550135501355014
005 Corum,035 Malbosc,3,0.0040650406504065045
005 Corum,036 Occitanie,46,0.06233062330623306
005 Corum,037 FacdesSciences,29,0.03929539295392954
005 Corum,038 Fac de Lettres,13,0.017615176151761516
005 Corum,039 Aiguelongue,5,0.006775067750677507
005 Corum,040 Jeu de Mail des Abb̩s,1,0.0013550135501355014
005 Corum,041 Eurom̩decine,4,0.005420054200542005
005 Corum,043 Sabines,2,0.0027100271002710027
005 Corum,045 Jardin de la Lironde,2,0.0027100271002710027
005 Corum,046 P̬re Soulas,3,0.0040650406504065045
005 Corum,055 P̩rols Etang de l'Or,1,0.0013550135501355014
005 Corum,059 Sud De France,1,0.0013550135501355014
005 Corum,098 AtelierTAM,1,0.0013550135501355014
006 Place Albert 1er - St Charles,001 Rue Jules Ferry - Gare Saint-Roch,14,0.018970189701897018
006 Place Albert 1er - St Charles,002 Com̩die,3,0.0040650406504065045
006 Place Albert 1er - St Charles,003 Esplanade,1,0.0013550135501355014
006 Place Albert 1er - St Charles,004 H̫tel de Ville,3,0.0040650406504065045
006 Place Albert 1er - St Charles,005 Corum,1,0.0013550135501355014
006 Place Albert 1er - St Charles,006 Place Albert 1er - St Charles,123,0.16666666666666666
006 Place Albert 1er - St Charles,007 Foch,2,0.0027100271002710027
006 Place Albert 1er - St Charles,008 Halles Castellane,1,0.0013550135501355014
006 Place Albert 1er - St Charles,009 Observatoire,9,0.012195121951219513
006 Place Albert 1er - St Charles,010 Rondelet,2,0.0027100271002710027
006 Place Albert 1er - St Charles,011 Plan Cabanes,1,0.0013550135501355014
006 Place Albert 1er - St Charles,012 Boutonnet,38,0.051490514905149054
006 Place Albert 1er - St Charles,013 Emile Combes,1,0.0013550135501355014
006 Place Albert 1er - St Charles,014 Beaux-Arts,2,0.0027100271002710027
006 Place Albert 1er - St Charles,015 Les Aubes,1,0.0013550135501355014
006 Place Albert 1er - St Charles,016 Antigone centre,1,0.0013550135501355014
006 Place Albert 1er - St Charles,017 M̩diath̬que Emile Zola,3,0.0040650406504065045
006 Place Albert 1er - St Charles,018 Nombre d'Or,1,0.0013550135501355014
006 Place Albert 1er - St Charles,019 Louis Blanc,3,0.0040650406504065045
006 Place Albert 1er - St Charles,020 Gambetta,2,0.0027100271002710027
006 Place Albert 1er - St Charles,021 Port Marianne,2,0.0027100271002710027
006 Place Albert 1er - St Charles,023 Les Arceaux,1,0.0013550135501355014
006 Place Albert 1er - St Charles,028 Saint-Denis,3,0.0040650406504065045
006 Place Albert 1er - St Charles,029 Richter,4,0.005420054200542005
006 Place Albert 1er - St Charles,030 Charles Flahault,10,0.013550135501355014
006 Place Albert 1er - St Charles,031 Voltaire,1,0.0013550135501355014
006 Place Albert 1er - St Charles,033 Garcia Lorca,7,0.009485094850948509
006 Place Albert 1er - St Charles,034 Vert Bois,11,0.014905149051490514
006 Place Albert 1er - St Charles,035 Malbosc,8,0.01084010840108401
006 Place Albert 1er - St Charles,036 Occitanie,96,0.13008130081300814
006 Place Albert 1er - St Charles,037 FacdesSciences,53,0.07181571815718157
006 Place Albert 1er - St Charles,038 Fac de Lettres,46,0.06233062330623306
006 Place Albert 1er - St Charles,039 Aiguelongue,2,0.0027100271002710027
006 Place Albert 1er - St Charles,040 Jeu de Mail des Abb̩s,1,0.0013550135501355014
006 Place Albert 1er - St Charles,041 Eurom̩decine,6,0.008130081300813009
006 Place Albert 1er - St Charles,042 Marie Caizergues,12,0.016260162601626018
006 Place Albert 1er - St Charles,043 Sabines,7,0.009485094850948509
006 Place Albert 1er - St Charles,044 Celleneuve,1,0.0013550135501355014
006 Place Albert 1er - St Charles,045 Jardin de la Lironde,1,0.0013550135501355014
006 Place Albert 1er - St Charles,046 P̬re Soulas,4,0.005420054200542005
006 Place Albert 1er - St Charles,047 Place Viala,2,0.0027100271002710027
006 Place Albert 1er - St Charles,048 H̫tel du D̩partement,3,0.0040650406504065045
006 Place Albert 1er - St Charles,049 Tonnelles,2,0.0027100271002710027
006 Place Albert 1er - St Charles,050 Parvis Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
006 Place Albert 1er - St Charles,053 Deux Ponts - Gare Saint-Roch,1,0.0013550135501355014
006 Place Albert 1er - St Charles,054 Providence - Ovalie,1,0.0013550135501355014
006 Place Albert 1er - St Charles,055 P̩rols Etang de l'Or,1,0.0013550135501355014
006 Place Albert 1er - St Charles,056 Albert 1er - Cath̩drale,1,0.0013550135501355014
006 Place Albert 1er - St Charles,057 Saint-Guilhem - Courreau,3,0.0040650406504065045
007 Foch,006 Place Albert 1er - St Charles,4,0.005420054200542005
007 Foch,007 Foch,10,0.013550135501355014
007 Foch,012 Boutonnet,4,0.005420054200542005
007 Foch,017 M̩diath̬que Emile Zola,1,0.0013550135501355014
007 Foch,030 Charles Flahault,3,0.0040650406504065045
007 Foch,031 Voltaire,2,0.0027100271002710027
007 Foch,034 Vert Bois,2,0.0027100271002710027
007 Foch,035 Malbosc,1,0.0013550135501355014
007 Foch,036 Occitanie,6,0.008130081300813009
007 Foch,037 FacdesSciences,2,0.0027100271002710027
007 Foch,038 Fac de Lettres,11,0.014905149051490514
007 Foch,039 Aiguelongue,1,0.0013550135501355014
007 Foch,041 Eurom̩decine,2,0.0027100271002710027
007 Foch,042 Marie Caizergues,1,0.0013550135501355014
007 Foch,046 P̬re Soulas,3,0.0040650406504065045
007 Foch,047 Place Viala,3,0.0040650406504065045
007 Foch,050 Parvis Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
007 Foch,055 P̩rols Etang de l'Or,1,0.0013550135501355014
008 Halles Castellane,001 Rue Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
008 Halles Castellane,002 Com̩die,2,0.0027100271002710027
008 Halles Castellane,003 Esplanade,2,0.0027100271002710027
008 Halles Castellane,005 Corum,1,0.0013550135501355014
008 Halles Castellane,006 Place Albert 1er - St Charles,4,0.005420054200542005
008 Halles Castellane,008 Halles Castellane,14,0.018970189701897018
008 Halles Castellane,012 Boutonnet,9,0.012195121951219513
008 Halles Castellane,015 Les Aubes,1,0.0013550135501355014
008 Halles Castellane,016 Antigone centre,2,0.0027100271002710027
008 Halles Castellane,017 M̩diath̬que Emile Zola,1,0.0013550135501355014
008 Halles Castellane,018 Nombre d'Or,1,0.0013550135501355014
008 Halles Castellane,020 Gambetta,1,0.0013550135501355014
008 Halles Castellane,021 Port Marianne,3,0.0040650406504065045
008 Halles Castellane,023 Les Arceaux,3,0.0040650406504065045
008 Halles Castellane,024 Cit̩ Mion,1,0.0013550135501355014
008 Halles Castellane,025 Nouveau Saint-Roch,2,0.0027100271002710027
008 Halles Castellane,027 Odysseum,1,0.0013550135501355014
008 Halles Castellane,029 Richter,1,0.0013550135501355014
008 Halles Castellane,030 Charles Flahault,3,0.0040650406504065045
008 Halles Castellane,031 Voltaire,3,0.0040650406504065045
008 Halles Castellane,033 Garcia Lorca,1,0.0013550135501355014
008 Halles Castellane,035 Malbosc,4,0.005420054200542005
008 Halles Castellane,036 Occitanie,12,0.016260162601626018
008 Halles Castellane,037 FacdesSciences,6,0.008130081300813009
008 Halles Castellane,038 Fac de Lettres,11,0.014905149051490514
008 Halles Castellane,041 Eurom̩decine,5,0.006775067750677507
008 Halles Castellane,042 Marie Caizergues,2,0.0027100271002710027
008 Halles Castellane,043 Sabines,1,0.0013550135501355014
008 Halles Castellane,044 Celleneuve,1,0.0013550135501355014
008 Halles Castellane,046 P̬re Soulas,2,0.0027100271002710027
008 Halles Castellane,047 Place Viala,1,0.0013550135501355014
008 Halles Castellane,049 Tonnelles,1,0.0013550135501355014
008 Halles Castellane,050 Parvis Jules Ferry - Gare Saint-Roch,2,0.0027100271002710027
008 Halles Castellane,057 Saint-Guilhem - Courreau,2,0.0027100271002710027
009 Observatoire,001 Rue Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
009 Observatoire,002 Com̩die,3,0.0040650406504065045
009 Observatoire,004 H̫tel de Ville,3,0.0040650406504065045
009 Observatoire,005 Corum,4,0.005420054200542005
009 Observatoire,006 Place Albert 1er - St Charles,8,0.01084010840108401
009 Observatoire,008 Halles Castellane,2,0.0027100271002710027
009 Observatoire,009 Observatoire,36,0.04878048780487805
009 Observatoire,011 Plan Cabanes,2,0.0027100271002710027
009 Observatoire,012 Boutonnet,4,0.005420054200542005
009 Observatoire,015 Les Aubes,4,0.005420054200542005
009 Observatoire,016 Antigone centre,2,0.0027100271002710027
009 Observatoire,017 M̩diath̬que Emile Zola,5,0.006775067750677507
009 Observatoire,018 Nombre d'Or,1,0.0013550135501355014
009 Observatoire,019 Louis Blanc,2,0.0027100271002710027
009 Observatoire,023 Les Arceaux,1,0.0013550135501355014
009 Observatoire,025 Nouveau Saint-Roch,5,0.006775067750677507
009 Observatoire,028 Saint-Denis,3,0.0040650406504065045
009 Observatoire,029 Richter,1,0.0013550135501355014
009 Observatoire,030 Charles Flahault,2,0.0027100271002710027
009 Observatoire,031 Voltaire,2,0.0027100271002710027
009 Observatoire,032 Pr̩s d'Ar̬nes,2,0.0027100271002710027
009 Observatoire,033 Garcia Lorca,10,0.013550135501355014
009 Observatoire,034 Vert Bois,2,0.0027100271002710027
009 Observatoire,036 Occitanie,14,0.018970189701897018
009 Observatoire,037 FacdesSciences,2,0.0027100271002710027
009 Observatoire,038 Fac de Lettres,3,0.0040650406504065045
009 Observatoire,039 Aiguelongue,1,0.0013550135501355014
009 Observatoire,042 Marie Caizergues,1,0.0013550135501355014
009 Observatoire,043 Sabines,2,0.0027100271002710027
009 Observatoire,044 Celleneuve,1,0.0013550135501355014
009 Observatoire,046 P̬re Soulas,1,0.0013550135501355014
009 Observatoire,047 Place Viala,1,0.0013550135501355014
009 Observatoire,048 H̫tel du D̩partement,1,0.0013550135501355014
009 Observatoire,049 Tonnelles,1,0.0013550135501355014
009 Observatoire,051 Pont de Lattes - Gare Saint-Roch,1,0.0013550135501355014
009 Observatoire,054 Providence - Ovalie,2,0.0027100271002710027
009 Observatoire,055 P̩rols Etang de l'Or,2,0.0027100271002710027
009 Observatoire,057 Saint-Guilhem - Courreau,1,0.0013550135501355014
010 Rondelet,002 Com̩die,1,0.0013550135501355014
010 Rondelet,003 Esplanade,1,0.0013550135501355014
010 Rondelet,004 H̫tel de Ville,1,0.0013550135501355014
010 Rondelet,005 Corum,1,0.0013550135501355014
010 Rondelet,006 Place Albert 1er - St Charles,5,0.006775067750677507
010 Rondelet,010 Rondelet,25,0.03387533875338753
010 Rondelet,011 Plan Cabanes,1,0.0013550135501355014
010 Rondelet,012 Boutonnet,7,0.009485094850948509
010 Rondelet,013 Emile Combes,1,0.0013550135501355014
010 Rondelet,014 Beaux-Arts,1,0.0013550135501355014
010 Rondelet,016 Antigone centre,2,0.0027100271002710027
010 Rondelet,017 M̩diath̬que Emile Zola,2,0.0027100271002710027
010 Rondelet,018 Nombre d'Or,1,0.0013550135501355014
010 Rondelet,019 Louis Blanc,3,0.0040650406504065045
010 Rondelet,021 Port Marianne,5,0.006775067750677507
010 Rondelet,022 Clemenceau,1,0.0013550135501355014
010 Rondelet,025 Nouveau Saint-Roch,2,0.0027100271002710027
010 Rondelet,029 Richter,2,0.0027100271002710027
010 Rondelet,030 Charles Flahault,2,0.0027100271002710027
010 Rondelet,031 Voltaire,2,0.0027100271002710027
010 Rondelet,032 Pr̩s d'Ar̬nes,9,0.012195121951219513
010 Rondelet,033 Garcia Lorca,4,0.005420054200542005
010 Rondelet,034 Vert Bois,3,0.0040650406504065045
010 Rondelet,036 Occitanie,3,0.0040650406504065045
010 Rondelet,038 Fac de Lettres,4,0.005420054200542005
010 Rondelet,039 Aiguelongue,2,0.0027100271002710027
010 Rondelet,042 Marie Caizergues,3,0.0040650406504065045
010 Rondelet,043 Sabines,13,0.017615176151761516
010 Rondelet,046 P̬re Soulas,2,0.0027100271002710027
010 Rondelet,049 Tonnelles,2,0.0027100271002710027
010 Rondelet,051 Pont de Lattes - Gare Saint-Roch,1,0.0013550135501355014
010 Rondelet,054 Providence - Ovalie,2,0.0027100271002710027
011 Plan Cabanes,001 Rue Jules Ferry - Gare Saint-Roch,3,0.0040650406504065045
011 Plan Cabanes,002 Com̩die,1,0.0013550135501355014
011 Plan Cabanes,003 Esplanade,5,0.006775067750677507
011 Plan Cabanes,004 H̫tel de Ville,2,0.0027100271002710027
011 Plan Cabanes,006 Place Albert 1er - St Charles,3,0.0040650406504065045
011 Plan Cabanes,007 Foch,2,0.0027100271002710027
011 Plan Cabanes,008 Halles Castellane,2,0.0027100271002710027
011 Plan Cabanes,009 Observatoire,1,0.0013550135501355014
011 Plan Cabanes,010 Rondelet,2,0.0027100271002710027
011 Plan Cabanes,011 Plan Cabanes,29,0.03929539295392954
011 Plan Cabanes,012 Boutonnet,2,0.0027100271002710027
011 Plan Cabanes,016 Antigone centre,1,0.0013550135501355014
011 Plan Cabanes,018 Nombre d'Or,2,0.0027100271002710027
011 Plan Cabanes,019 Louis Blanc,1,0.0013550135501355014
011 Plan Cabanes,021 Port Marianne,4,0.005420054200542005
011 Plan Cabanes,025 Nouveau Saint-Roch,1,0.0013550135501355014
011 Plan Cabanes,028 Saint-Denis,2,0.0027100271002710027
011 Plan Cabanes,030 Charles Flahault,1,0.0013550135501355014
011 Plan Cabanes,031 Voltaire,2,0.0027100271002710027
011 Plan Cabanes,032 Pr̩s d'Ar̬nes,17,0.023035230352303523
011 Plan Cabanes,033 Garcia Lorca,2,0.0027100271002710027
011 Plan Cabanes,035 Malbosc,4,0.005420054200542005
011 Plan Cabanes,036 Occitanie,3,0.0040650406504065045
011 Plan Cabanes,037 FacdesSciences,2,0.0027100271002710027
011 Plan Cabanes,038 Fac de Lettres,5,0.006775067750677507
011 Plan Cabanes,039 Aiguelongue,1,0.0013550135501355014
011 Plan Cabanes,041 Eurom̩decine,1,0.0013550135501355014
011 Plan Cabanes,043 Sabines,4,0.005420054200542005
011 Plan Cabanes,044 Celleneuve,14,0.018970189701897018
011 Plan Cabanes,046 P̬re Soulas,5,0.006775067750677507
011 Plan Cabanes,047 Place Viala,1,0.0013550135501355014
011 Plan Cabanes,048 H̫tel du D̩partement,7,0.009485094850948509
011 Plan Cabanes,049 Tonnelles,24,0.032520325203252036
011 Plan Cabanes,050 Parvis Jules Ferry - Gare Saint-Roch,1,0.0013550135501355014
011 Plan Cabanes,051 Pont de Lattes - Gare Saint-Roch,2,0.0027100271002710027
011 Plan Cabanes,055 P̩rols Etang de l'Or,1,0.0013550135501355014
011 Plan Cabanes,057 Saint-Guilhem - Courreau,1,0.0013550135501355014
012 Boutonnet,001 Rue Jules Ferry - Gare Saint-Roch,17,0.023035230352303523
012 Boutonnet,002 Com̩die,5,0.006775067750677507
012 Boutonnet,005 Corum,24,0.032520325203252036
012 Boutonnet,006 Place Albert 1er - St Charles,13,0.017615176151761516
012 Boutonnet,009 Observatoire,8,0.01084010840108401
012 Boutonnet,010 Rondelet,6,0.008130081300813009
012 Boutonnet,011 Plan Cabanes,6,0.008130081300813009
012 Boutonnet,012 Boutonnet,91,0.12330623306233063
012 Boutonnet,013 Emile Combes,2,0.0027100271002710027
012 Boutonnet,016 Antigone centre,2,0.0027100271002710027
012 Boutonnet,017 M̩diath̬que Emile Zola,4,0.005420054200542005
012 Boutonnet,018 Nombre d'Or,1,0.0013550135501355014
012 Boutonnet,019 Louis Blanc,5,0.006775067750677507
012 Boutonnet,020 Gambetta,1,0.0013550135501355014
012 Boutonnet,021 Port Marianne,6,0.008130081300813009
